Temperature,Vibration,Current,RPM,Fault
62.49,2.43,8.36,1485.68,0
44.91,2.01,6.22,1493.68,0
59.36,2.1,8.37,1489.33,0
44.06,1.21,6.12,1387.78,0
52.56,2.59,6.02,1405.13,0
81.68,8.12,18.22,1132.93,2
82.9,6.27,13.29,1433.56,1
82.21,8.56,14.01,1321.33,1
61.35,6.94,8.91,1299.46,1
73.68,8.94,14.55,1287.53,1
58.83,7.96,14.26,1400.49,1
91.57,8.71,15.55,1174.51,2
60.8,1.33,10.41,1364.99,0
56.73,2.5,9.36,1499.62,0
84.06,6.9,13.41,1386.25,1
83.36,9.45,24.7,1105.5,2
51.9,4.68,8.41,1359.55,0
52.24,1.25,5.67,1409.62,0
60.63,3.19,9.68,1423.93,0
64.67,2.05,5.89,1405.46,0
83.74,5.86,9.77,1392.99,1
55.67,3.74,5.87,1491.57,0
63.02,1.08,6.76,1389.82,0
47.83,4.65,5.33,1421.94,0
64.94,2.84,9.94,1469.67,0
56.93,2.16,9.04,1359.88,0
53.28,3.16,9.46,1458.91,0
67.08,8.52,13.2,1295.37,1
49.0,4.13,10.22,1485.78,0
46.49,1.63,7.01,1399.19,0
41.9,3.78,6.77,1396.71,0
45.21,3.65,11.38,1410.56,0
71.98,3.94,13.52,1367.28,1
63.47,3.43,10.22,1485.32,0
59.06,4.51,7.39,1473.19,0
49.11,1.87,11.92,1418.1,0
84.66,9.57,23.16,1315.87,2
51.4,1.94,11.32,1357.61,0
60.54,1.26,5.74,1363.53,0
50.05,4.38,7.42,1448.19,0
43.59,3.5,8.65,1436.39,0
66.19,3.4,8.77,1305.26,1
50.21,4.72,5.63,1442.34,0
64.04,2.73,9.09,1491.71,0
64.69,3.37,6.12,1378.5,0
44.72,4.04,5.64,1427.22,0
53.96,3.0,6.86,1411.25,0
71.8,4.75,13.94,1365.99,1
64.96,7.47,9.22,1302.15,1
56.41,3.43,9.46,1481.84,0
58.91,2.19,9.54,1379.85,0
50.16,3.71,5.66,1366.35,0
59.06,1.43,6.9,1467.41,0
67.22,4.92,11.71,1304.97,1
63.79,3.92,5.94,1363.93,0
62.1,3.42,9.86,1408.41,0
42.79,1.54,7.54,1388.81,0
84.22,5.09,8.31,1286.22,1
43.31,1.46,6.68,1396.0,0
42.34,2.71,5.9,1492.14,0
92.84,12.62,24.98,1132.33,2
55.99,4.61,11.76,1293.02,1
66.95,3.05,9.49,1434.58,1
58.04,2.31,9.41,1449.02,0
83.48,13.0,20.98,1303.35,2
47.34,1.32,7.8,1462.71,0
84.45,7.27,11.35,1398.82,1
65.94,8.93,12.75,1347.9,1
76.19,3.44,15.16,1362.84,1
57.16,8.76,11.34,1333.33,1
47.97,3.63,8.14,1466.62,0
61.96,4.0,14.08,1338.63,1
62.25,5.13,8.84,1317.8,1
40.17,4.42,5.14,1483.19,0
62.61,3.01,8.25,1499.63,0
56.02,1.86,9.34,1447.53,0
43.73,4.4,11.93,1412.28,0
47.63,4.89,9.64,1411.24,0
47.19,2.06,11.67,1385.77,0
41.7,1.84,5.06,1466.51,0
45.87,2.78,5.32,1424.97,0
63.68,5.34,15.36,1376.3,1
41.87,2.55,10.9,1406.69,0
48.26,3.99,5.14,1405.51,0
40.46,1.38,9.78,1360.68,0
70.92,6.01,9.44,1352.98,1
55.49,4.19,9.4,1364.31,0
54.7,3.01,11.11,1362.6,0
60.43,7.78,11.66,1335.81,1
78.14,8.49,14.84,1396.14,1
48.38,3.86,8.77,1489.93,0
80.66,13.71,16.97,1106.03,2
45.29,4.17,6.31,1360.0,0
88.5,10.43,24.15,1172.48,2
106.89,8.44,24.55,1111.26,2
99.25,14.07,18.66,1109.51,2
65.2,4.07,12.68,1393.08,1
48.17,4.55,5.18,1410.95,0
52.8,2.12,6.13,1413.94,0
54.46,1.39,11.55,1400.53,0
50.57,4.21,6.97,1443.85,0
69.07,3.37,15.37,1343.44,1
77.76,8.72,8.43,1381.47,1
53.72,2.92,5.32,1351.09,0
47.93,4.07,8.49,1396.51,0
66.6,4.08,8.74,1367.81,1
49.69,3.13,7.24,1435.55,0
57.95,6.36,12.99,1315.16,1
52.45,2.32,8.08,1478.54,0
46.01,3.69,10.78,1450.96,0
48.53,4.21,11.28,1427.73,0
62.31,1.84,11.13,1490.17,0
66.92,5.3,13.26,1295.88,1
62.02,4.92,14.31,1340.81,1
42.67,3.24,5.52,1431.73,0
56.03,1.26,10.14,1430.86,0
45.31,3.47,8.94,1419.39,0
40.46,2.96,8.14,1359.01,0
78.81,6.32,15.24,1299.7,1
63.05,1.79,11.19,1410.13,0
60.12,4.87,6.88,1424.22,0
66.67,7.51,11.09,1432.78,1
54.15,2.05,9.25,1436.39,0
54.57,3.82,10.67,1441.58,0
55.37,4.4,8.36,1480.56,0
45.81,4.85,8.5,1409.68,0
48.7,2.87,8.99,1426.1,0
54.9,4.98,8.05,1488.1,0
52.51,1.28,5.63,1440.14,0
51.13,4.64,5.72,1391.96,0
50.73,3.65,7.99,1491.95,0
63.9,2.96,6.07,1435.49,0
46.85,1.89,9.03,1405.89,0
53.87,1.68,5.01,1480.38,0
58.35,3.06,10.7,1458.32,0
60.82,3.55,10.64,1346.11,1
80.66,13.33,18.41,1226.22,2
55.74,4.74,8.61,1499.45,0
55.21,2.45,10.27,1406.28,0
104.08,12.12,21.62,1242.74,2
61.74,4.16,5.28,1353.28,0
61.44,1.58,5.51,1351.73,0
51.14,2.82,6.58,1498.0,0
57.85,3.45,7.99,1385.85,0
49.58,1.62,11.75,1492.02,0
60.08,2.07,6.19,1463.11,0
64.61,2.59,8.86,1430.03,0
41.87,2.5,8.49,1442.35,0
42.13,3.2,7.66,1441.07,0
54.89,4.11,8.54,1426.41,0
60.19,2.16,10.94,1441.3,0
79.3,8.2,15.31,1366.93,1
55.69,8.82,14.48,1407.7,1
81.68,6.48,10.5,1307.77,1
56.74,4.88,6.23,1439.57,0
41.72,3.85,5.17,1436.96,0
44.44,4.04,10.33,1499.38,0
55.45,2.37,5.2,1409.26,0
82.73,7.56,11.51,1365.74,1
63.17,2.54,5.65,1395.43,0
84.94,5.47,8.15,1319.9,1
74.58,8.63,14.93,1301.91,1
50.41,4.71,8.97,1485.29,0
65.49,7.49,11.51,1309.19,1
47.97,4.3,9.56,1375.35,0
40.82,2.9,7.85,1374.18,0
50.35,1.93,8.44,1480.87,0
54.76,3.68,9.34,1431.22,0
106.94,11.12,16.37,1260.14,2
52.61,4.14,5.86,1362.41,0
63.51,1.96,5.67,1360.39,0
63.6,1.68,5.07,1385.57,0
70.16,6.89,12.02,1363.61,1
81.03,10.78,23.1,1147.45,2
55.3,7.67,11.69,1448.1,1
68.15,5.86,13.18,1314.03,1
62.0,1.86,11.8,1371.42,0
43.42,3.03,5.89,1421.49,0
63.26,2.77,10.62,1489.08,0
42.63,2.63,9.72,1436.16,0
43.91,1.76,9.39,1498.68,0
62.1,8.98,10.05,1405.65,1
71.45,6.24,8.71,1349.83,1
57.06,4.94,11.34,1480.75,0
53.19,1.85,11.97,1497.17,0
55.85,3.36,11.41,1484.74,0
47.29,2.91,7.83,1489.8,0
77.18,6.87,9.25,1373.0,1
54.28,4.96,8.75,1498.29,0
45.67,2.82,11.67,1477.57,0
98.27,11.17,16.58,1217.31,2
86.38,12.7,23.45,1138.53,2
42.33,2.24,10.4,1481.61,0
102.5,13.42,18.56,1101.85,2
80.82,10.05,16.52,1274.29,2
49.54,1.51,10.71,1491.26,0
56.82,2.55,6.76,1374.93,0
61.87,1.52,10.04,1365.17,0
60.38,1.43,8.41,1445.16,0
61.83,2.24,10.81,1399.81,0
50.06,2.89,10.02,1481.45,0
59.65,3.33,6.8,1384.2,0
49.04,4.8,7.79,1400.44,0
55.91,1.78,11.4,1427.4,0
47.58,1.89,10.14,1451.89,0
99.93,10.35,15.71,1171.65,2
60.12,2.7,6.3,1410.36,0
43.17,4.73,11.07,1385.04,0
60.89,1.06,7.65,1400.6,0
41.1,2.85,5.01,1433.16,0
68.75,8.14,10.23,1314.65,1
51.76,2.11,7.66,1439.78,0
48.29,4.81,9.78,1351.14,0
59.15,8.1,15.59,1341.41,1
77.61,6.39,12.79,1334.5,1
40.95,4.23,11.83,1361.48,0
61.85,1.21,11.22,1382.88,0
100.38,9.85,24.28,1246.84,2
61.42,4.07,7.63,1352.82,0
57.92,1.4,5.98,1373.95,0
62.06,4.31,9.56,1418.76,0
53.05,3.65,7.67,1457.92,0
58.01,8.17,8.85,1431.45,1
102.65,12.62,23.57,1116.64,2
80.52,8.73,9.69,1365.67,1
48.99,1.5,9.13,1428.77,0
78.83,4.54,12.23,1443.28,1
77.65,4.33,12.01,1339.53,1
72.31,4.71,11.46,1369.23,1
52.99,2.8,5.08,1433.52,0
61.51,1.56,8.01,1364.58,0
104.77,13.77,22.45,1239.36,2
53.14,4.0,7.39,1464.28,0
60.45,2.86,9.53,1404.49,0
46.51,4.68,10.32,1432.93,0
48.24,4.0,5.52,1479.07,0
59.13,1.08,8.62,1436.02,0
72.98,4.46,15.2,1378.74,1
81.86,6.07,12.26,1298.22,1
82.04,4.29,13.35,1405.54,1
40.32,4.61,8.82,1480.29,0
59.62,2.54,5.75,1464.4,0
60.31,2.86,5.71,1476.95,0
56.84,8.51,8.65,1435.42,1
58.22,2.29,9.66,1433.49,0
63.83,4.32,5.8,1481.49,0
100.83,12.18,23.81,1110.91,2
52.23,2.51,7.38,1375.93,0
52.28,3.73,5.71,1399.25,0
55.45,2.65,6.05,1499.71,0
52.74,4.99,10.7,1442.28,0
56.91,3.38,9.22,1452.38,0
97.89,14.7,16.06,1286.26,2
46.89,3.59,6.43,1454.1,0
64.77,2.89,8.88,1429.47,0
64.19,3.24,12.71,1347.61,1
51.92,1.42,5.75,1494.62,0
62.41,3.11,12.95,1357.84,1
64.25,1.17,11.24,1429.16,0
65.16,7.76,9.7,1405.53,1
44.81,1.4,10.2,1482.94,0
44.88,1.46,10.18,1465.5,0
53.3,2.43,10.55,1463.72,0
66.28,7.12,12.11,1304.7,1
44.81,4.58,11.75,1421.81,0
40.33,2.63,7.16,1407.3,0
81.19,5.79,8.83,1430.31,1
44.12,3.48,9.47,1497.5,0
55.53,4.5,9.88,1426.67,0
83.52,4.95,11.35,1402.27,1
101.43,9.46,18.38,1278.13,2
53.69,2.34,9.41,1360.3,0
50.3,3.86,5.77,1390.57,0
50.81,3.67,8.01,1416.19,0
75.93,3.46,12.68,1419.57,1
45.92,3.01,6.9,1492.14,0
51.1,3.7,8.56,1479.22,0
47.89,1.5,9.59,1355.97,0
56.26,8.44,11.88,1358.26,1
72.33,6.81,14.38,1347.31,1
41.56,2.94,5.76,1387.28,0
53.36,1.21,9.98,1381.54,0
45.34,3.14,9.7,1458.76,0
47.24,3.84,9.12,1422.02,0
61.59,7.37,10.84,1393.36,1
63.82,4.51,6.69,1423.37,0
55.72,5.05,13.46,1301.93,1
94.77,13.79,19.09,1119.08,2
79.53,8.87,12.01,1357.34,1
54.11,4.7,5.71,1383.1,0
57.48,3.37,7.71,1443.61,0
64.32,1.22,9.02,1479.45,0
77.34,7.37,11.28,1387.39,1
49.24,3.43,8.17,1466.7,0
48.12,2.17,5.23,1472.37,0
51.36,4.23,8.19,1477.01,0
78.32,11.81,22.41,1266.52,2
53.09,2.94,7.48,1483.72,0
48.91,3.4,8.89,1410.7,0
59.29,1.89,5.57,1481.24,0
54.02,2.75,7.01,1364.31,0
42.28,1.64,6.13,1405.98,0
48.09,4.16,11.24,1461.39,0
55.32,2.85,6.79,1438.41,0
62.21,4.79,11.53,1355.82,0
51.7,3.78,7.67,1430.41,0
63.86,1.99,10.12,1415.92,0
42.06,1.62,8.08,1426.57,0
59.92,2.0,9.37,1435.76,0
64.3,3.46,6.15,1353.08,0
47.98,1.05,6.54,1468.13,0
63.46,4.06,14.0,1417.16,1
43.18,2.83,8.28,1470.34,0
77.39,4.31,8.58,1401.66,1
55.53,1.19,9.25,1406.17,0
52.35,1.68,5.82,1417.85,0
60.47,1.14,7.45,1449.53,0
49.12,1.4,8.23,1488.72,0
60.74,4.77,8.26,1418.42,0
44.7,2.95,11.45,1442.58,0
64.79,1.91,6.85,1357.71,0
44.07,1.81,11.23,1486.75,0
55.62,1.12,8.06,1439.83,0
41.45,3.79,5.37,1472.56,0
58.81,2.29,6.77,1374.2,0
77.72,5.52,10.38,1359.99,1
88.72,11.32,19.22,1161.72,2
45.97,3.27,10.85,1378.88,0
52.86,2.12,10.58,1426.58,0
48.65,2.39,8.28,1400.12,0
59.5,1.43,10.33,1431.19,0
61.05,4.21,7.87,1384.51,0
55.5,2.95,5.06,1388.77,0
80.48,11.79,15.99,1170.07,2
64.4,4.83,5.42,1416.49,0
49.28,3.58,7.49,1451.06,0
58.56,1.19,5.38,1381.75,0
45.8,3.84,10.77,1478.55,0
41.17,1.49,7.07,1388.87,0
77.91,9.34,19.41,1228.65,2
60.38,3.09,9.2,1455.13,0
103.72,8.9,24.98,1156.89,2
53.78,2.98,10.97,1452.53,0
57.5,4.31,10.12,1498.4,0
44.8,3.53,11.21,1446.94,0
63.41,1.21,8.79,1456.36,0
55.99,4.57,6.63,1405.27,0
61.17,4.8,15.24,1388.66,1
102.96,14.87,23.07,1102.24,2
83.13,12.37,19.6,1108.68,2
67.94,8.18,13.52,1391.89,1
95.11,8.87,16.71,1317.6,2
60.42,5.44,10.84,1414.47,1
44.96,4.85,8.58,1460.09,0
40.85,2.5,8.55,1459.75,0
50.57,3.96,8.73,1452.25,0
51.18,4.27,5.34,1362.97,0
72.35,8.92,16.0,1427.82,1
83.67,8.17,14.48,1391.39,1
50.69,2.53,11.86,1418.44,0
42.04,1.57,10.22,1399.29,0
56.24,3.14,5.41,1413.46,0
71.69,5.15,15.29,1283.56,1
62.62,1.36,11.09,1406.51,0
59.05,1.72,6.66,1409.2,0
66.2,8.25,9.71,1335.32,1
41.9,1.52,5.9,1372.79,0
57.09,2.82,5.72,1478.43,0
63.48,2.05,7.79,1407.34,0
60.29,2.12,5.04,1478.29,0
60.54,1.74,5.21,1374.29,0
59.96,2.3,8.98,1361.16,0
60.99,6.09,12.74,1287.9,1
63.43,3.07,8.31,1382.01,0
103.64,13.75,17.28,1119.19,2
44.85,4.39,9.0,1445.04,0
46.97,4.84,6.0,1436.97,0
61.24,3.46,7.05,1413.11,0
56.28,1.97,5.81,1383.79,0
64.15,4.79,9.79,1469.67,0
56.31,3.24,7.54,1446.22,0
80.98,5.36,13.65,1404.47,1
40.93,1.38,9.04,1479.56,0
64.79,7.09,15.58,1376.05,1
60.66,1.91,8.67,1470.91,0
57.68,1.71,6.77,1471.61,0
80.21,3.05,8.06,1304.87,1
61.08,4.59,8.14,1357.28,0
85.39,13.56,15.6,1217.98,2
67.45,7.61,8.32,1300.89,1
62.56,4.0,11.47,1452.48,0
63.67,2.17,6.59,1369.37,0
65.12,6.8,8.4,1383.48,1
84.69,8.19,12.16,1332.83,1
57.05,3.4,11.01,1362.13,0
64.77,1.75,8.66,1469.51,0
61.1,1.87,5.1,1390.28,0
50.35,4.68,6.42,1490.06,0
58.87,5.01,13.95,1307.33,1
77.8,4.92,11.74,1430.49,1
57.99,2.65,5.72,1495.28,0
57.97,7.53,8.88,1435.46,1
43.72,3.9,6.31,1460.78,0
54.49,3.84,9.73,1409.06,0
86.06,13.6,22.15,1274.0,2
51.56,3.99,5.26,1387.87,0
64.73,2.92,9.38,1404.01,0
63.16,4.93,7.48,1366.06,0
52.06,3.49,5.07,1379.23,0
54.14,2.46,11.55,1358.24,0
63.09,4.27,6.34,1369.85,0
41.76,3.45,7.26,1400.77,0
47.51,4.99,7.84,1381.84,0
62.41,4.77,10.09,1402.18,0
64.48,3.38,10.07,1416.8,0
41.88,1.58,11.05,1484.07,0
54.29,1.62,10.97,1399.36,0
40.29,4.46,10.55,1394.84,0
63.22,2.18,10.56,1373.67,0
55.97,3.29,14.32,1370.62,1
49.51,2.16,6.53,1387.74,0
55.27,3.56,12.87,1311.01,1
58.92,1.83,9.36,1437.01,0
42.24,2.84,11.95,1457.48,0
40.24,2.14,5.84,1365.42,0
45.17,3.02,7.19,1414.12,0
51.3,4.19,9.13,1364.54,0
47.76,2.91,5.13,1394.61,0
52.76,2.78,7.97,1431.39,0
60.71,4.17,10.05,1403.86,0
94.3,11.11,15.03,1256.42,2
43.03,3.46,10.42,1446.59,0
60.95,3.1,6.46,1428.7,0
52.6,2.6,7.27,1473.39,0
42.5,1.01,9.03,1395.23,0
59.96,3.6,9.91,1469.37,0
62.84,4.81,7.29,1403.16,0
76.54,8.73,8.15,1313.28,1
54.14,1.12,7.17,1470.9,0
53.25,1.11,6.73,1418.94,0
43.15,2.96,8.65,1380.29,0
56.78,4.33,10.97,1375.83,0
58.28,5.43,14.44,1359.49,1
60.84,1.35,9.42,1425.61,0
75.39,3.92,9.81,1328.56,1
52.83,4.0,8.13,1445.08,0
54.81,3.62,10.31,1485.6,0
42.45,1.94,7.5,1355.3,0
58.77,3.24,11.68,1384.18,0
50.65,3.92,9.37,1385.64,0
61.94,1.4,6.8,1462.77,0
49.01,2.08,10.9,1397.0,0
53.15,1.38,11.75,1484.07,0
60.26,1.65,8.2,1365.03,0
61.22,4.21,5.71,1446.62,0
50.87,3.53,7.7,1403.64,0
42.62,1.29,5.22,1388.51,0
50.42,2.51,11.51,1392.81,0
45.09,4.7,5.14,1433.26,0
48.69,2.9,7.07,1443.86,0
63.44,6.47,14.22,1363.43,1
43.99,2.33,7.31,1472.97,0
57.4,2.53,10.75,1448.93,0
77.58,7.9,13.33,1405.01,1
58.56,1.68,6.36,1483.56,0
55.92,3.99,11.49,1447.03,0
58.14,1.92,5.01,1457.29,0
49.91,4.29,11.51,1350.84,0
67.53,6.18,10.53,1391.87,1
78.49,6.01,14.33,1284.33,1
69.97,4.4,9.82,1359.04,1
60.41,2.15,11.87,1415.92,0
40.24,3.41,10.75,1444.49,0
48.9,2.24,11.16,1388.29,0
53.93,2.54,9.23,1404.03,0
63.46,4.27,11.88,1388.95,0
47.87,3.1,6.44,1475.73,0
63.34,2.45,10.91,1412.76,0
59.97,1.55,6.56,1436.57,0
43.41,2.33,6.96,1460.45,0
43.25,4.31,5.02,1474.81,0
40.54,1.6,9.97,1456.78,0
42.64,2.15,6.27,1423.6,0
76.89,14.06,20.11,1236.17,2
48.15,1.29,9.92,1407.91,0
42.62,4.49,8.62,1407.77,0
42.31,3.85,5.49,1424.45,0
64.99,1.55,7.97,1467.06,0
45.65,4.67,6.34,1469.24,0
103.33,8.99,22.06,1144.73,2
54.29,2.12,10.39,1378.06,0
89.59,11.51,22.7,1240.01,2
73.87,5.05,12.24,1345.82,1
54.72,4.16,9.59,1441.31,0
64.05,2.76,11.72,1465.36,0
57.19,2.4,8.58,1490.08,0
56.51,5.88,9.19,1353.65,1
61.22,1.08,5.46,1418.62,0
46.63,1.26,9.22,1499.72,0
42.22,1.93,6.29,1461.85,0
58.61,3.75,15.58,1419.3,1
46.28,2.28,5.94,1394.43,0
44.93,4.71,8.03,1375.02,0
47.22,1.3,8.42,1373.72,0
49.33,1.13,8.24,1458.61,0
62.84,5.5,9.47,1368.42,1
82.62,12.17,21.55,1259.68,2
50.12,4.09,5.99,1373.66,0
51.8,3.07,10.98,1459.85,0
45.92,1.06,5.15,1441.8,0
45.55,3.86,6.26,1409.91,0
61.29,1.63,11.82,1476.38,0
62.53,1.06,10.97,1428.15,0
44.5,2.39,11.52,1371.91,0
40.15,1.38,6.45,1402.21,0
52.34,1.27,9.47,1414.7,0
59.86,6.71,12.04,1331.86,1
74.78,7.69,8.92,1288.48,1
49.17,2.92,9.26,1405.26,0
51.89,1.2,11.95,1417.14,0
51.14,4.87,9.0,1479.51,0
42.43,3.38,11.99,1491.67,0
42.91,3.45,11.57,1449.27,0
76.37,10.04,15.52,1225.34,2
43.28,1.13,11.45,1442.5,0
45.23,4.53,5.41,1384.05,0
101.15,9.62,18.34,1107.88,2
60.92,3.78,10.7,1411.08,1
54.45,3.17,7.37,1455.97,0
78.22,4.79,8.6,1310.01,1
43.72,1.49,10.5,1454.06,0
60.96,2.45,11.02,1411.02,0
50.73,3.85,6.31,1477.64,0
45.35,2.9,7.23,1390.01,0
55.72,1.36,8.26,1389.1,0
47.65,4.73,6.6,1412.99,0
76.42,8.22,13.39,1287.49,1
75.15,4.06,15.34,1321.74,1
44.87,3.05,8.07,1390.62,0
52.91,4.29,5.77,1403.84,0
45.56,3.16,6.65,1355.18,0
58.63,4.92,10.45,1479.09,0
50.76,2.1,11.21,1356.09,0
43.63,1.33,11.55,1421.27,0
48.32,1.7,9.25,1421.49,0
43.88,3.73,10.58,1357.11,0
94.61,14.56,15.52,1192.13,2
40.08,3.48,7.49,1469.13,0
49.77,2.04,8.72,1391.82,0
62.13,2.04,5.57,1493.79,0
41.31,3.74,8.05,1379.22,0
74.72,5.72,13.83,1387.77,1
55.63,5.37,15.12,1368.45,1
46.99,2.54,6.53,1383.0,0
53.63,2.73,8.9,1370.33,0
44.6,3.7,9.8,1447.88,0
59.55,3.46,7.21,1458.14,0
56.09,3.37,11.43,1464.94,0
57.0,2.09,10.7,1354.43,0
43.74,3.31,9.6,1379.19,0
55.35,1.95,8.38,1414.37,0
71.39,5.85,11.07,1312.8,1
53.9,2.43,8.11,1439.11,0
47.88,1.44,10.11,1370.43,0
46.93,3.21,9.61,1438.59,0
64.58,2.32,11.14,1476.48,0
47.79,3.08,8.83,1377.73,0
75.55,14.54,23.1,1284.19,2
49.81,4.5,9.33,1410.89,0
46.05,4.95,6.0,1424.83,0
78.1,6.54,15.35,1308.67,1
104.24,10.89,21.16,1125.8,2
60.37,2.69,11.32,1422.5,0
41.39,2.19,5.91,1487.45,0
79.56,13.57,18.95,1208.29,2
77.94,3.88,13.52,1440.65,1
54.92,1.49,11.74,1368.43,0
43.03,2.06,8.45,1475.04,0
78.14,14.6,23.33,1249.76,2
91.08,14.75,22.37,1282.45,2
44.21,2.53,8.71,1364.62,0
56.49,3.35,9.64,1425.85,0
63.64,5.43,12.56,1368.26,1
78.67,14.94,17.98,1118.5,2
95.86,14.0,23.63,1214.14,2
42.57,3.17,7.11,1449.12,0
56.94,2.25,10.42,1465.94,0
62.77,4.17,8.58,1404.8,0
109.67,13.65,16.88,1146.64,2
77.05,8.08,21.99,1161.44,2
63.49,4.18,10.66,1408.46,0
63.48,3.79,7.88,1473.33,0
49.86,2.84,9.59,1389.13,0
82.25,7.55,12.78,1391.2,1
40.54,2.71,8.37,1473.4,0
41.96,3.02,8.76,1400.42,0
43.17,2.04,5.72,1427.01,0
109.13,9.63,23.81,1172.22,2
55.84,3.39,12.21,1302.04,1
59.11,2.55,9.69,1446.01,0
43.32,1.41,8.22,1406.38,0
51.67,4.71,6.8,1390.48,0
40.52,2.58,11.59,1480.7,0
61.05,4.38,7.1,1374.09,0
63.52,3.24,9.61,1405.15,0
45.14,3.96,9.95,1470.93,0
54.71,3.52,6.11,1392.86,0
60.31,3.98,9.14,1430.91,0
71.88,7.57,13.71,1315.28,1
49.87,3.23,7.09,1422.86,0
40.35,2.87,10.2,1424.86,0
63.31,2.22,11.58,1387.52,0
59.26,3.59,7.05,1424.16,0
52.67,3.75,9.43,1471.61,0
73.59,5.5,14.34,1441.2,1
45.06,2.25,7.41,1471.23,0
72.48,3.43,15.14,1285.23,1
46.15,1.64,6.31,1392.76,0
45.49,4.8,6.08,1355.54,0
85.95,14.01,16.32,1255.11,2
62.93,2.63,6.0,1457.21,0
47.03,2.85,6.67,1363.7,0
76.49,7.02,11.82,1389.19,1
85.68,9.18,19.61,1167.56,2
43.36,2.2,7.51,1470.67,0
52.29,2.91,9.19,1354.42,0
56.48,3.82,8.66,1423.33,1
52.47,2.75,8.32,1442.41,0
62.05,4.52,7.86,1385.65,0
85.64,11.87,18.18,1154.08,2
55.9,4.52,8.97,1425.4,0
51.58,2.75,10.99,1357.53,0
53.2,4.05,7.51,1457.52,0
46.94,2.21,6.57,1371.75,0
55.81,3.21,9.1,1395.37,0
104.95,11.7,21.77,1254.07,2
62.07,2.55,7.97,1450.24,0
54.6,3.54,10.02,1352.85,0
53.26,1.86,7.38,1446.66,0
62.56,5.29,14.22,1363.77,1
55.24,4.13,10.76,1354.08,0
71.41,3.24,10.52,1377.84,1
109.86,12.2,15.33,1117.95,2
56.21,2.04,10.67,1487.66,0
50.47,1.18,9.12,1432.45,0
43.25,1.9,5.58,1428.55,0
50.16,2.94,8.79,1472.75,0
60.26,5.55,8.92,1303.57,1
108.45,13.71,24.88,1216.77,2
44.2,4.98,11.46,1350.3,0
58.19,5.86,15.56,1325.91,1
82.53,5.62,9.93,1390.1,1
44.68,3.79,8.83,1354.56,0
45.95,1.27,5.46,1352.07,0
101.28,12.51,18.55,1110.82,2
62.07,4.41,15.32,1414.32,1
56.23,4.53,6.29,1476.05,0
51.51,3.09,9.0,1419.33,0
46.23,3.61,11.68,1394.94,0
47.72,2.47,10.39,1471.64,0
43.97,5.0,7.07,1410.83,0
49.17,1.95,8.13,1360.86,0
54.58,4.39,11.68,1479.09,0
43.77,4.34,11.55,1370.54,0
105.01,8.68,22.06,1176.03,2
63.49,4.47,11.99,1292.1,1
64.26,6.97,10.94,1440.56,1
49.99,1.67,6.36,1408.71,0
79.43,4.4,13.74,1311.71,1
42.7,4.88,5.41,1415.73,0
56.77,3.59,6.53,1463.77,0
53.85,2.94,7.94,1487.53,0
43.12,4.82,10.35,1495.07,0
62.47,3.99,11.61,1384.0,0
58.57,2.33,9.7,1482.38,0
58.99,1.48,8.31,1392.93,0
63.78,4.21,6.44,1408.7,0
62.8,4.63,6.06,1407.69,0
64.87,1.59,9.15,1482.88,0
51.76,2.3,10.2,1428.32,0
92.58,14.42,22.07,1258.94,2
55.38,4.71,11.73,1426.34,0
62.16,2.64,9.23,1444.5,0
58.23,3.23,9.67,1328.63,1
104.73,9.97,24.53,1315.92,2
55.03,3.82,7.76,1355.88,0
43.65,1.61,7.54,1457.07,0
46.87,4.75,9.57,1495.57,0
49.88,1.99,11.89,1387.99,0
76.78,3.49,9.02,1431.74,1
61.01,4.54,6.15,1396.42,0
108.98,11.55,20.42,1246.9,2
41.09,3.0,5.88,1475.68,0
59.18,6.48,15.1,1360.5,1
51.35,4.05,5.88,1379.46,0
64.74,1.63,8.61,1468.93,0
50.74,2.86,11.21,1374.16,0
52.89,2.86,11.18,1453.29,0
48.42,4.88,11.3,1435.14,0
49.51,2.47,11.09,1375.56,0
84.08,11.01,23.73,1285.23,2
41.08,3.58,8.87,1384.39,0
50.36,4.32,10.27,1480.09,0
60.53,4.25,7.36,1494.6,0
60.92,4.28,13.41,1348.85,1
106.12,12.94,22.86,1191.71,2
45.67,1.96,9.42,1358.85,0
64.01,4.83,11.1,1444.3,1
46.05,4.48,9.38,1350.22,0
63.54,3.13,10.97,1401.31,0
41.55,2.59,7.12,1386.05,0
71.06,4.66,15.04,1372.05,1
58.1,2.67,7.67,1364.73,0
50.51,4.55,8.72,1462.27,0
49.97,2.13,5.07,1392.68,0
47.13,1.78,5.08,1386.35,0
46.04,1.83,7.78,1478.98,0
84.56,4.77,13.16,1425.43,1
50.26,1.93,5.95,1379.5,0
42.94,2.67,10.87,1443.46,0
56.77,4.29,6.71,1413.2,0
62.36,1.28,11.86,1442.44,0
50.44,4.04,6.22,1400.79,0
61.06,3.59,7.83,1352.43,0
72.34,8.08,14.61,1434.27,1
43.74,2.12,10.57,1477.52,0
46.7,2.04,8.97,1361.85,0
62.71,2.87,8.26,1464.09,0
54.1,2.28,6.12,1461.98,0
52.03,1.84,5.16,1422.48,0
52.81,4.23,8.21,1357.79,0
57.93,2.45,7.47,1463.54,0
63.83,3.29,6.72,1393.86,0
56.99,4.78,7.07,1350.17,0
87.06,10.45,20.43,1184.37,2
